-0.401627,0.746918,0.140692,0.968854,0.054397,-0.041164,-0.238049,1.000000
-0.401088,0.747504,0.141018,0.969049,0.053991,-0.040831,-0.237405,1.000000
-0.400109,0.748627,0.141845,0.969321,0.053207,-0.040378,-0.236549,1.000000
-0.398982,0.749573,0.142252,0.969610,0.052301,-0.039856,-0.235653,1.000000
-0.397447,0.750525,0.142435,0.969982,0.051102,-0.039267,-0.234481,1.000000
-0.395675,0.751555,0.142680,0.970374,0.049636,-0.038704,-0.233265,1.000000
-0.393482,0.752700,0.142918,0.970771,0.047841,-0.037983,-0.232104,1.000000
-0.391088,0.753710,0.142971,0.971173,0.045966,-0.037152,-0.230932,1.000000
-0.388169,0.754873,0.143372,0.971561,0.043779,-0.035995,-0.229908,1.000000
-0.386142,0.755696,0.143852,0.971788,0.042307,-0.035202,-0.229345,1.000000
-0.384356,0.756251,0.144154,0.971989,0.041084,-0.034518,-0.228818,1.000000
-0.383068,0.756615,0.144588,0.972093,0.040291,-0.034052,-0.228587,1.000000
-0.382050,0.756863,0.144872,0.972192,0.039669,-0.033782,-0.228314,1.000000
-0.381143,0.757032,0.145000,0.972293,0.039166,-0.033583,-0.228001,1.000000
-0.380338,0.757171,0.145033,0.972411,0.038689,-0.033518,-0.227589,1.000000
-0.380226,0.757153,0.144980,0.972503,0.038550,-0.033869,-0.227167,1.000000
-0.380312,0.756997,0.144656,0.972607,0.038543,-0.034303,-0.226656,1.000000
-0.380477,0.756890,0.144366,0.972718,0.038557,-0.035011,-0.226069,1.000000
-0.380553,0.756784,0.144036,0.972846,0.038521,-0.035611,-0.225430,1.000000
-0.380312,0.756686,0.143620,0.973006,0.038390,-0.035907,-0.224713,1.000000
-0.379797,0.756535,0.143015,0.973243,0.038059,-0.036187,-0.223697,1.000000
-0.379118,0.756573,0.142679,0.973413,0.037626,-0.036226,-0.223023,1.000000
-0.378438,0.756643,0.142341,0.973562,0.037234,-0.036198,-0.222443,1.000000
-0.378162,0.756804,0.142124,0.973672,0.037052,-0.036459,-0.221945,1.000000
-0.378162,0.757232,0.141725,0.973801,0.036961,-0.037153,-0.221281,1.000000
-0.378584,0.757642,0.141206,0.973986,0.037194,-0.038149,-0.220256,1.000000
-0.379407,0.758011,0.140383,0.974330,0.037842,-0.039428,-0.218390,1.000000
-0.379742,0.758427,0.139277,0.974739,0.038492,-0.040178,-0.216306,1.000000
-0.379719,0.758769,0.137384,0.975318,0.039216,-0.040560,-0.213477,1.000000
-0.379703,0.759009,0.135570,0.975833,0.039920,-0.040737,-0.210942,1.000000
-0.379775,0.759056,0.134282,0.976214,0.040426,-0.040816,-0.209061,1.000000
-0.379919,0.759317,0.133313,0.976540,0.040831,-0.040860,-0.207444,1.000000
-0.379766,0.759692,0.132886,0.976793,0.040985,-0.040672,-0.206254,1.000000
-0.379483,0.760213,0.133314,0.976862,0.040830,-0.040507,-0.205994,1.000000
-0.378747,0.760955,0.133766,0.976958,0.040393,-0.040088,-0.205707,1.000000
-0.377713,0.761739,0.134157,0.977080,0.039817,-0.039507,-0.205348,1.000000
-0.376664,0.762631,0.134688,0.977181,0.039128,-0.039063,-0.205088,1.000000
-0.375235,0.763700,0.134989,0.977320,0.038260,-0.038495,-0.204693,1.000000
-0.373204,0.765015,0.135250,0.977497,0.037017,-0.037700,-0.204225,1.000000
-0.371964,0.765691,0.135593,0.977545,0.036323,-0.037180,-0.204216,1.000000
-0.370972,0.766292,0.136072,0.977534,0.035782,-0.036697,-0.204453,1.000000
-0.370011,0.766840,0.136904,0.977445,0.035278,-0.036164,-0.205056,1.000000
-0.369305,0.767110,0.137860,0.977325,0.034913,-0.035853,-0.205748,1.000000
-0.368542,0.767476,0.138897,0.977192,0.034490,-0.035583,-0.206495,1.000000
-0.367144,0.768013,0.139852,0.977121,0.033664,-0.035291,-0.207014,1.000000
-0.365836,0.768669,0.140605,0.977095,0.032892,-0.035034,-0.207308,1.000000
-0.364589,0.769355,0.141283,0.977107,0.032092,-0.034916,-0.207395,1.000000
-0.363199,0.770123,0.141909,0.977160,0.031221,-0.034810,-0.207297,1.000000
-0.361528,0.770869,0.142185,0.977294,0.030352,-0.034561,-0.206837,1.000000
-0.359709,0.771564,0.142127,0.977502,0.029375,-0.034195,-0.206055,1.000000
-0.357350,0.772400,0.141977,0.977779,0.028012,-0.033842,-0.204983,1.000000
-0.355341,0.773126,0.141935,0.977975,0.026935,-0.033501,-0.204246,1.000000
-0.353644,0.773847,0.142040,0.978118,0.026184,-0.033262,-0.203699,1.000000
-0.352123,0.774588,0.142381,0.978209,0.025635,-0.033073,-0.203361,1.000000
-0.350772,0.775209,0.142807,0.978290,0.025376,-0.032890,-0.203033,1.000000
-0.349604,0.775827,0.143527,0.978359,0.025559,-0.032888,-0.202681,1.000000
-0.348688,0.776236,0.143875,0.978484,0.025996,-0.033029,-0.201994,1.000000
-0.347588,0.776598,0.143897,0.978672,0.026323,-0.033087,-0.201032,1.000000
-0.346069,0.776953,0.143884,0.978913,0.026529,-0.033153,-0.199814,1.000000
-0.344146,0.777590,0.144073,0.979128,0.026368,-0.033205,-0.198775,1.000000
-0.341823,0.778149,0.143927,0.979377,0.025893,-0.033073,-0.197625,1.000000
-0.338971,0.778854,0.143790,0.979651,0.025150,-0.032865,-0.196393,1.000000
-0.335529,0.779650,0.143680,0.979943,0.024080,-0.032593,-0.195114,1.000000
